master_person_id,preferred_entity_id,preferred_entity_type,lead_id,contact_id,email,normalized_email,account_id,first_name,last_name,title,job_persona,job_level,source_entity_types,has_lead_record,has_contact_record,is_connected_pair,broken_conversion_link_flag,duplicate_email_flag,shared_mailbox_flag,entity_resolution_confidence
MP00000000000753,00QjWTyzUzLtwg27Vt,Lead,00QjWTyzUzLtwg27Vt,,ryan.baird@partnerconsulting.com,ryan.baird@partnerconsulting.com,,Ryan,Baird,Solutions Engineer,Partner / Channel,,Lead,True,False,False,False,False,False,1.0
MP00000000000754,00QjcwIAcw58cwQPvI,Lead,00QjcwIAcw58cwQPvI,,info@megacorp.com,info@megacorp.com,,Laura,Henderson,Director of Cybersecurity,Security Leadership,,Lead,True,False,False,False,False,True,1.0
MP00000000000755,00QjfsTCT9pEwavS3W,Lead,00QjfsTCT9pEwavS3W,,bianca.vazquez@partnerconsulting.com,bianca.vazquez@partnerconsulting.com,,Bianca,Vazquez,Security Consultant,Partner / Channel,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000756,00QjjmhQRCCOdLUfgy,Lead,00QjjmhQRCCOdLUfgy,,kelly.lee@spencer.com,kelly.lee@spencer.com,,Kelly,Lee,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000757,00Qjn0w4KZDRrgI3jz,Lead,00Qjn0w4KZDRrgI3jz,,amy.romero@moore-cordova.com,amy.romero@moore-cordova.com,,Amy,Romero,Vice President Information Security,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000758,00Qk7Ovyh201LQbqn0,Lead,00Qk7Ovyh201LQbqn0,,emily.harris@vendorsystems.com,emily.harris@vendorsystems.com,,Emily,Harris,Customer Success Manager,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000759,00Qkcw41C15Ii6HKCU,Lead,"00Qkcw41C15Ii6HKCU,00Qsd37EgEKG895i1J",,brianna.warren@richard-sanchez.com,brianna.warren@richard-sanchez.com,,Brianna,Warren,Vice President Information Security,Security Executive,VP,Lead,True,False,False,False,True,False,0.9
MP00000000000760,00QkeFGyAhRosuZuLg,Lead,00QkeFGyAhRosuZuLg,,colleen.young@moorereedandbell.com,colleen.young@moorereedandbell.com,,Colleen,Young,Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000761,00Qkh7h1IwtSIMOyuZ,Lead,00Qkh7h1IwtSIMOyuZ,,kevin.garner@partnerconsulting.com,kevin.garner@partnerconsulting.com,,Kevin,Garner,,Partner / Channel,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000762,00QkiCh1U37zBhGJO8,Lead,00QkiCh1U37zBhGJO8,,charles.harrison@browngroup.com,charles.harrison@browngroup.com,,Charles,Harrison,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000763,00QkjTTmmiCPnih4mM,Lead,00QkjTTmmiCPnih4mM,,thomas.holt@smithltd.com,thomas.holt@smithltd.com,,Thomas,Holt,VP Cybersecurity,,,Lead,True,False,False,False,False,False,1.0
MP00000000000764,00Qkpf2uciFErmlcaw,Lead,00Qkpf2uciFErmlcaw,,jessica.lopez@carneyllc.com,jessica.lopez@carneyllc.com,,Jessica,Lopez,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000765,00Ql1Mjhyqljbm1xGR,Lead,00Ql1Mjhyqljbm1xGR,,kristi.owen@averygarciaandromero.com,kristi.owen@averygarciaandromero.com,,Kristi,Owen,Information Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000766,00QlHWudX2082mfDPe,Lead,00QlHWudX2082mfDPe,,jason.summers@conradgruop.com,jason.summers@conradgruop.com,,Jason,Summers,SecOps Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000767,00QlTSARqmy0LIfDmp,Lead,00QlTSARqmy0LIfDmp,,donna.carroll@competitorsec.com,donna.carroll@competitorsec.com,,Donna,Carroll,,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000768,00QlaRCvlp83Rh4hX0,Lead,00QlaRCvlp83Rh4hX0,,jonathan.alvarez@gmail.com,jonathan.alvarez@gmail.com,,Jonathan,Alvarez,,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000769,00QluPrLPlMWXQlQSI,Lead,00QluPrLPlMWXQlQSI,,amanda.mitchell@boonecobbandpittman.com,amanda.mitchell@boonecobbandpittman.com,,Amanda,Mitchell,,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000770,00QlwXd0rIqW5Qm3Ja,Lead,00QlwXd0rIqW5Qm3Ja,,nicole.burton@robertsonpowersandkelley.com,nicole.burton@robertsonpowersandkelley.com,,Nicole,Burton,,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000771,00QlykjPuGDKzToq5Z,Lead,00QlykjPuGDKzToq5Z,,jaclyn.washington@morton-green.com,jaclyn.washington@morton-green.com,,Jaclyn,Washington,Chief Security Officer,,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000772,00Qlzke2MJW21TrDAk,Lead,00Qlzke2MJW21TrDAk,,nina.sanders@mosley-powers.com,nina.sanders@mosley-powers.com,,Nina,Sanders,,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000773,00Qm1D6wxDALAj7DVA,Lead,00Qm1D6wxDALAj7DVA,,andrew.love@burgessandsons.com,andrew.love@burgessandsons.com,,Andrew,Love,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000774,00QmGK2hTYXfSCC2hc,Lead,00QmGK2hTYXfSCC2hc,,christopher.watson@peterson-wagner.com,christopher.watson@peterson-wagner.com,,Christopher,Watson,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000775,00QmYjnLjoruepcUTi,Lead,00QmYjnLjoruepcUTi,,benjamin.cook@competitorsec.com,benjamin.cook@competitorsec.com,,Benjamin,Cook,Security Engineer,,,Lead,True,False,False,False,False,False,1.0
MP00000000000776,00QmlzqxKNEOlsosEX,Lead,00QmlzqxKNEOlsosEX,,taylor.banks@shawplc.com,taylor.banks@shawplc.com,,Taylor,Banks,SOC Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000777,00Qn4D6Fz2NoGEeLzI,Lead,00Qn4D6Fz2NoGEeLzI,,andrew.stewart@yahoo.com,andrew.stewart@yahoo.com,,Andrew,Stewart,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000778,00QnJdXDHFyQk8RCQa,Lead,"00QnJdXDHFyQk8RCQa,00QvYB9WoYKvSNkimm",,lindsay.bruce@partnerconsulting.com,lindsay.bruce@partnerconsulting.com,,Lindsay,Bruce,,Partner / Channel,Manager,Lead,True,False,False,False,True,False,0.9
MP00000000000779,00QnLTLCAKHDIvtZj0,Lead,00QnLTLCAKHDIvtZj0,,mark.valencia@vendorsystems.com,mark.valencia@vendorsystems.com,,Mark,Valencia,Recruiter,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000780,00QnLlxCmwqubJrgCz,Lead,00QnLlxCmwqubJrgCz,,joseph.tanner@vendorsystems.com,joseph.tanner@vendorsystems.com,,Joseph,Tanner,Recruiter,,,Lead,True,False,False,False,False,False,1.0
MP00000000000781,00QnNMhgwQbYF9KerJ,Lead,00QnNMhgwQbYF9KerJ,,james.osborne@vendorsystems.com,james.osborne@vendorsystems.com,,James,Osborne,Sales Engineer,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000782,00QnOrho9IuHmQeO6b,Lead,00QnOrho9IuHmQeO6b,,william.james@mckinneypachecoandsmith.com,william.james@mckinneypachecoandsmith.com,,William,James,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000783,00QnTRxFlNydZU9Vmr,Lead,00QnTRxFlNydZU9Vmr,,elizabeth.neal@kerrgloverandpeterson.com,elizabeth.neal@kerrgloverandpeterson.com,,Elizabeth,Neal,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000784,00QndTdtdD5GdF0ee1,Lead,00QndTdtdD5GdF0ee1,,security@highintent.com,security@highintent.com,,Tracie,Wyatt,Information Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,True,1.0
MP00000000000785,00Qnq30YPJyaonYoac,Lead,00Qnq30YPJyaonYoac,,sheila.coffey@odonnell-barajas.com,sheila.coffey@odonnell-barajas.com,,Sheila,Coffey,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000786,00Qo02a11WTFSyDr40,Lead,00Qo02a11WTFSyDr40,,joshua.hanson@robinson-barrett.com,joshua.hanson@robinson-barrett.com,,Joshua,Hanson,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000787,00Qo5XN0zicuBBrdwM,Lead,00Qo5XN0zicuBBrdwM,,dennis.tucker@jordanthompsonandlopez.com,dennis.tucker@jordanthompsonandlopez.com,,Dennis,Tucker,Cyber Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000788,00QoYlzw45Y4R0gGPt,Lead,00QoYlzw45Y4R0gGPt,,christopher.castillo@phillips-holland.com,christopher.castillo@phillips-holland.com,,Christopher,Castillo,Vice President Information Security,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000789,00QogrNwwmq6OLkTkx,Lead,00QogrNwwmq6OLkTkx,,charles.ciso@megaenterprise.com,charles.ciso@megaenterprise.com,,Charles,Ciso,Chief Information Security Officer,Security Executive,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000790,00QowyL82Xa1yZ5bhG,Lead,00QowyL82Xa1yZ5bhG,,james.carpenter@powers-knig.com,james.carpenter@powers-knig.com,,James,Carpenter,Vice President Security,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000791,00Qp3bLAViyPtRsoXF,Lead,00Qp3bLAViyPtRsoXF,,eric.norton@robinson-phillips.com,eric.norton@robinson-phillips.com,,Eric,Norton,SecOps Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000792,00QprErniUGgA7wLma,Lead,00QprErniUGgA7wLma,,luis.diaz@gmail.com,luis.diaz@gmail.com,,Luis,Diaz,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000793,00QqD7vIsUEFylkQ3r,Lead,00QqD7vIsUEFylkQ3r,,debbie.clayton@martinltd.com,debbie.clayton@martinltd.com,,Debbie,Clayton,Director Security Operations,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000794,00QqD9UBJAMdsnZKUS,Lead,00QqD9UBJAMdsnZKUS,,elizabeth.moore@collinsltd.com,elizabeth.moore@collinsltd.com,,Elizabeth,Moore,Information Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000795,00Qqdfib91g5hiqle0,Lead,00Qqdfib91g5hiqle0,,timothy.perez@bowmanfergusonandstout.com,timothy.perez@bowmanfergusonandstout.com,,Timothy,Perez,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000796,00QqgctUlXQWI2yKqQ,Lead,00QqgctUlXQWI2yKqQ,,sandra.carlson@ramseyllc.com,sandra.carlson@ramseyllc.com,,Sandra,Carlson,Information Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000797,00QqjQFPR5BC0ggLW6,Lead,00QqjQFPR5BC0ggLW6,,jillian.aguilar@meadows-sullivan.com,jillian.aguilar@meadows-sullivan.com,,Jillian,Aguilar,Security Operations Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000798,00QrGEUIT3COGWJZzp,Lead,00QrGEUIT3COGWJZzp,,daniel.gardner@brownfergusonandlyons.com,daniel.gardner@brownfergusonandlyons.com,,Daniel,Gardner,Senior Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000799,00QrIFjmLuuqhrbLOF,Lead,00QrIFjmLuuqhrbLOF,,chloe.wagner@wyattltd.com,chloe.wagner@wyattltd.com,,Chloe,Wagner,Vice President Security,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000800,00QrSfExCTQ0oz9A13,Lead,00QrSfExCTQ0oz9A13,,anthony.cochran@folresandsons.com,anthony.cochran@folresandsons.com,,Anthony,Cochran,Threat Intelligence Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000801,00QrTAIqOkC6P6imNq,Lead,00QrTAIqOkC6P6imNq,,gabriel.nielsen@huntmacdonaldandthomas.com,gabriel.nielsen@huntmacdonaldandthomas.com,,Gabriel,Nielsen,Information Security Manager,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000802,00QrY2PDkW9fXjk2u3,Lead,00QrY2PDkW9fXjk2u3,,calvin.ruiz@changplc.com,calvin.ruiz@changplc.com,,Calvin,Ruiz,,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000803,00QrbHBPfFmtL64wj0,Lead,00QrbHBPfFmtL64wj0,,sara.long@carterllc.com,sara.long@carterllc.com,,Sara,Long,Director Security Operations,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000804,00Qrh0KRw7S0eUOXnP,Lead,00Qrh0KRw7S0eUOXnP,,natalie.jones@rowlandcuevasandkeith.com,natalie.jones@rowlandcuevasandkeith.com,,Natalie,Jones,Senior Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000805,00QrhEw3QpusYHlwbu,Lead,00QrhEw3QpusYHlwbu,,ronald.white@reyesinc.com,ronald.white@reyesinc.com,,Ronald,White,Information Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000806,00Qri2d89nhON8u62q,Lead,00Qri2d89nhON8u62q,,shawn.powell@perez-mccarty.com,shawn.powell@perez-mccarty.com,,Shawn,Powell,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000807,00Qrp5B1Id9Z850kEn,Lead,00Qrp5B1Id9Z850kEn,,security@highintent.com,security@highintent.com,,Lindsay,Blair,Security Analyst,Security Operations,,Lead,True,False,False,False,False,True,1.0
MP00000000000808,00QrrkVDVeCsnm107q,Lead,00QrrkVDVeCsnm107q,,ryan.simmons@gmail.com,ryan.simmons@gmail.com,,Ryan,Simmons,Cyber Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000809,00Qs1jBtYNWqeWET5u,Lead,00Qs1jBtYNWqeWET5u,,tiffany.wells@jacksonllc.com,tiffany.wells@jacksonllc.com,,Tiffany,Wells,Security Operations Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000810,00Qs4O4ukyo4yjLMq5,Lead,00Qs4O4ukyo4yjLMq5,,michael.wong@marshall-williams.com,michael.wong@marshall-williams.com,,Michael,Wong,Director Security Operations,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000811,00QsDlo0qLBOhjbiUo,Lead,00QsDlo0qLBOhjbiUo,,robert.wood@competitorsec.com,robert.wood@competitorsec.com,,Robert,Wood,Product Manager,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000812,00QsDuTnHUIM9RPx4G,Lead,00QsDuTnHUIM9RPx4G,,anne.knight@hickman-evans.com,anne.knight@hickman-evans.com,,Anne,Knight,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000813,00QsKETnXjsNNhPrl4,Lead,00QsKETnXjsNNhPrl4,,david.moore@competitorsec.com,david.moore@competitorsec.com,,David,Moore,Security Engineer,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000814,00QsS2GPqZf3vUkvzD,Lead,00QsS2GPqZf3vUkvzD,,debra.thompson@mccartygonzalezandjohnston.com,debra.thompson@mccartygonzalezandjohnston.com,,Debra,Thompson,Information Security Manager,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000815,00QsbEUnWUBKViXyi3,Lead,00QsbEUnWUBKViXyi3,,rebecca.jennings@fowler-haynes.com,rebecca.jennings@fowler-haynes.com,,Rebecca,Jennings,Cyber Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000816,00Qse0V8J56WwF8hEs,Lead,00Qse0V8J56WwF8hEs,,scott.wagner@sanders-jackson.com,scott.wagner@sanders-jackson.com,,Scott,Wagner,,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000817,00Qsjmc5L6TurNVG8O,Lead,00Qsjmc5L6TurNVG8O,,james.palmer@williams-villanueva.com,james.palmer@williams-villanueva.com,,James,Palmer,,Security Executive,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000818,00QswIdRYw11oRytxx,Lead,00QswIdRYw11oRytxx,,anthony.juarez@larsenburnsandmiller.com,anthony.juarez@larsenburnsandmiller.com,,Anthony,Juarez,CISO,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000819,00QswOujm2g6jSBVMT,Lead,00QswOujm2g6jSBVMT,,allen.johnson@kerr-gonzalez.com,allen.johnson@kerr-gonzalez.com,,Allen,Johnson,Threat Intelligence Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000820,00QsxfUoLOaxX2Mv6W,Lead,00QsxfUoLOaxX2Mv6W,,joshua.hunter@partnerconsulting.com,joshua.hunter@partnerconsulting.com,,Joshua,Hunter,Solutions Engineer,Partner / Channel,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000821,00Qt5yurP2LHvP8b2l,Lead,00Qt5yurP2LHvP8b2l,,monica.cook@mcdaniellpc.com,monica.cook@mcdaniellpc.com,,Monica,Cook,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000822,00QtL5XZmsVCfKXhdT,Lead,00QtL5XZmsVCfKXhdT,,michele.ryan@competitorsec.com,michele.ryan@competitorsec.com,,Michele,Ryan,Security Engineer,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000823,00Qtb9go69CFyLQiXR,Lead,00Qtb9go69CFyLQiXR,,jacob.brown@fryhayesandolsen.com,jacob.brown@fryhayesandolsen.com,,Jacob,Brown,IT Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000824,00QtvkrEnk6qLgorfI,Lead,00QtvkrEnk6qLgorfI,,denise.carpenter@cole-anderson.com,denise.carpenter@cole-anderson.com,,Denise,Carpenter,Senior Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000825,00Qu3cA3yqe4yx1RR3,Lead,00Qu3cA3yqe4yx1RR3,,calvin.vasquez@ramosinc.com,calvin.vasquez@ramosinc.com,,Calvin,Vasquez,VP Cybersecurity,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000826,00QuBLyLfA55914Tsm,Lead,00QuBLyLfA55914Tsm,,gary.edwards@vendorsystems.com,gary.edwards@vendorsystems.com,,Gary,Edwards,,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000827,00QuIlmH6hnwkytyCe,Lead,00QuIlmH6hnwkytyCe,,carlos.wagner@gmail.com,carlos.wagner@gmail.com,,Carlos,Wagner,Threat Intelligence Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000828,00Quj9Bvt9uxVATLIn,Lead,00Quj9Bvt9uxVATLIn,,brandon.smith@competitorsec.com,brandon.smith@competitorsec.com,,Brandon,Smith,Security Researcher,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000829,00Quva3lvgEfFjhEjO,Lead,00Quva3lvgEfFjhEjO,,thomas.hall@colemnallc.com,thomas.hall@colemnallc.com,,Thomas,Hall,,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000830,00Quwt5nb63Wb95Awk,Lead,00Quwt5nb63Wb95Awk,,laura.lee@outlook.com,laura.lee@outlook.com,,Laura,Lee,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000831,00QwHA6as6GWOBJRG9,Lead,00QwHA6as6GWOBJRG9,,ashley.martin@partnerconsulting.com,ashley.martin@partnerconsulting.com,,Ashley,Martin,Security Consultant,,,Lead,True,False,False,False,False,False,1.0
MP00000000000832,00QwKVbTCW0czRtSUB,Lead,00QwKVbTCW0czRtSUB,,richard.deleon@moodyjonesandmckinney.com,richard.deleon@moodyjonesandmckinney.com,,Richard,Deleon,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000833,00QwZteLnkNriBBRph,Lead,00QwZteLnkNriBBRph,,timothy.barker@blairfullerandbenitez.com,timothy.barker@blairfullerandbenitez.com,,Timothy,Barker,Cyber Security Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000834,00Qwed7JJNyA4ZdHSD,Lead,00Qwed7JJNyA4ZdHSD,,molly.robertson@hayes-parks.com,molly.robertson@hayes-parks.com,,Molly,Robertson,,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000835,00QwkIeRm8ohD6J7nU,Lead,00QwkIeRm8ohD6J7nU,,stephanie.jones@brokcinc.com,stephanie.jones@brokcinc.com,,Stephanie,Jones,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000836,00QwtO4cTXd4PpxNR3,Lead,00QwtO4cTXd4PpxNR3,,andrea.henry@williamsplc.com,andrea.henry@williamsplc.com,,Andrea,Henry,Information Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000837,00Qx6FnMuSbB0LrjHt,Lead,00Qx6FnMuSbB0LrjHt,,faith.huynh@cranejohnsonandbutler.com,faith.huynh@cranejohnsonandbutler.com,,Faith,Huynh,,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000838,00QxAkpDgZpAgIVXFc,Lead,00QxAkpDgZpAgIVXFc,,jennifer.fox@stone-white.com,jennifer.fox@stone-white.com,,Jennifer,Fox,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000839,00QxIYVhnMIeO46NrM,Lead,00QxIYVhnMIeO46NrM,,meagan.wallace@watkins-terry.com,meagan.wallace@watkins-terry.com,,Meagan,Wallace,Information Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000840,00QxNdkcFKsZN7vblu,Lead,00QxNdkcFKsZN7vblu,,derrick.rodriguez@competitorsec.com,derrick.rodriguez@competitorsec.com,,Derrick,Rodriguez,Security Researcher,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000841,00QxlUaBGatfwp5Lcr,Lead,00QxlUaBGatfwp5Lcr,,jesse.roberts@morton-stephenson.com,jesse.roberts@morton-stephenson.com,,Jesse,Roberts,Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000842,00QxljtPDq7lyGgXvT,Lead,00QxljtPDq7lyGgXvT,,scott.wilson@yahoo.com,scott.wilson@yahoo.com,,Scott,Wilson,Cyber Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000843,00QxqeWlzIojiRadWg,Lead,00QxqeWlzIojiRadWg,,david.richardson@brown-garza.com,david.richardson@brown-garza.com,,David,Richardson,Director of Information Security,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000844,00QxyS5CvpehxIyeYp,Lead,00QxyS5CvpehxIyeYp,,thomas.clark@knightplc.com,thomas.clark@knightplc.com,,Thomas,Clark,VP Cybersecurity,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000845,00Qy4CqpIqK3yn9Ffc,Lead,00Qy4CqpIqK3yn9Ffc,,fiona.optout@standardbusiness.com,fiona.optout@standardbusiness.com,,Fiona,Optout,Cybersecurity Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000846,00Qy5VikVQ8Peb4BFT,Lead,00Qy5VikVQ8Peb4BFT,,john.may@caldwellgroup.com,john.may@caldwellgroup.com,,John,May,Threat Intelligence Analyst,,,Lead,True,False,False,False,False,False,1.0
